File,Folder,RelFreq NOUN,RelFreq ADV,RelFreq ADJ,RelFreq VERB,Unique PER,Unique LOC,Unique ORG
0106.b7.txt,b7,1961.88,538.12,908.07,1367.71,0,1,0
0107.b7.txt,b7,1815.98,569.01,1198.55,1222.76,0,1,0
0137.b7.txt,b7,2374.73,381.26,860.57,1111.11,2,1,3
0151.b7.txt,b7,2165.09,419.49,974.29,1163.73,0,0,0
0157.b7.txt,b7,1514.36,600.52,979.11,1422.98,4,1,2
0158.b7.txt,b7,2017.88,549.17,804.6,1379.31,0,1,0
0178.b7.txt,b7,2285.71,785.71,1089.29,1125.0,1,0,0
0185.b7.txt,b7,2068.18,625.0,920.45,1306.82,0,0,0
0186.b7.txt,b7,1903.52,717.08,821.38,1173.4,0,0,0
0198.b7.txt,b7,2217.85,524.93,879.27,1141.73,0,0,0
0219.b7.txt,b7,2264.85,631.19,1101.49,1064.36,1,1,0
0223.b7.txt,b7,2174.97,486.03,996.35,1178.61,0,0,0
0224.b7.txt,b7,2356.5,332.33,1012.08,1163.14,0,1,0
0238.b7.txt,b7,1964.5,579.88,816.57,1325.44,0,0,0
0318.b7.txt,b7,2421.52,553.06,926.76,1046.34,1,0,1
