File,Folder,RelFreq NOUN,RelFreq ADV,RelFreq ADJ,RelFreq VERB,Unique PER,Unique LOC,Unique ORG
0103.b3.txt,b3,2742.44,307.61,756.0,834.2,20,1,8
0105.b3.txt,b3,1775.33,471.41,852.56,1193.58,5,2,5
0122.b3.txt,b3,1933.9,312.12,728.27,1052.63,17,2,14
0130.b3.txt,b3,2118.96,495.66,935.56,954.15,4,1,3
0133.b3.txt,b3,2069.33,414.92,677.52,945.38,33,0,14
0134.b3.txt,b3,1949.9,934.33,974.95,1123.9,8,0,3
0139.b3.txt,b3,2163.29,411.72,900.21,1039.78,12,1,2
0140.b3.txt,b3,3023.72,316.21,731.23,780.63,7,0,1
0165.b3.txt,b3,2394.25,300.34,905.25,879.86,35,0,12
0171.b3.txt,b3,1883.07,379.65,1002.28,1002.28,7,1,12
0200.b3.txt,b3,2045.62,434.14,883.0,927.15,6,0,4
0300.b3.txt,b3,1918.67,326.46,967.93,1019.47,16,2,9
0303.b3.txt,b3,1968.09,478.72,1010.64,957.45,2,0,0
0304.b3.txt,b3,2290.79,515.64,794.59,1090.45,3,0,5
0307.b3.txt,b3,2302.67,280.5,1056.75,906.72,8,1,10
0308.b3.txt,b3,2025.96,800.29,966.11,1074.26,2,0,2
0310.b3.txt,b3,2189.1,624.13,1061.95,810.43,19,4,4
0313.b3.txt,b3,2352.02,366.68,990.05,775.28,6,2,9
1023.b3.txt,b3,1812.24,579.59,946.94,914.29,5,1,4
1057.b3.txt,b3,2172.31,432.45,794.5,1133.09,14,0,7
1066.b3.txt,b3,1946.85,500.62,1217.55,1075.4,8,0,3
1069.b3.txt,b3,1978.67,496.51,882.68,948.88,37,1,15
1082.b3.txt,b3,2415.59,389.87,1221.86,884.24,11,0,9
1097.b3.txt,b3,1828.02,603.64,876.99,1019.36,7,1,9
1100.b3.txt,b3,2261.9,365.65,867.35,986.39,4,2,1
1102.b3.txt,b3,2135.02,481.01,1063.29,835.44,2,1,0
1112.b3.txt,b3,1940.44,470.7,970.22,1114.31,6,0,4
1508.b3.txt,b3,1979.92,373.68,747.35,1042.94,13,0,12
1520.b3.txt,b3,1905.04,411.12,718.01,1210.19,20,0,17
1532.b3.txt,b3,2224.81,396.04,966.8,1036.69,17,3,10
1533.b3.txt,b3,2102.38,379.34,1074.04,1037.48,9,0,4
1534.b3.txt,b3,2028.59,560.75,1269.93,1055.53,7,0,9
1536.b3.txt,b3,2069.38,532.3,921.05,837.32,7,2,4
2018.b3.txt,b3,2217.74,329.3,826.61,1250.0,7,0,4
2034.b3.txt,b3,1721.77,442.92,742.36,1322.52,11,0,13
