File,Folder,RelFreq NOUN,RelFreq ADV,RelFreq ADJ,RelFreq VERB,Unique PER,Unique LOC,Unique ORG
1021.a4.txt,a4,1804.51,511.28,902.26,1157.89,14,0,0
1022.a4.txt,a4,1706.62,508.15,623.2,1361.46,6,0,2
1023.a4.txt,a4,2015.09,571.12,991.38,1056.03,13,1,2
1032.a4.txt,a4,1357.47,576.92,757.92,1493.21,14,1,1
1034.a4.txt,a4,1749.7,631.83,789.79,1458.08,11,0,1
1036.a4.txt,a4,1789.05,587.45,747.66,1401.87,7,0,3
1043.a4.txt,a4,1525.8,537.87,856.2,1207.46,10,0,1
1048.a4.txt,a4,1658.24,637.01,596.56,1486.35,9,0,2
1049.a4.txt,a4,1526.01,531.79,936.42,1468.21,9,0,3
1050.a4.txt,a4,1790.63,427.0,922.87,1418.73,6,0,1
1052.a4.txt,a4,1509.01,551.8,720.72,1295.05,11,0,2
1055.a4.txt,a4,1778.52,503.36,693.51,1230.43,14,1,1
1057.a4.txt,a4,1573.46,454.98,559.24,1469.19,8,0,2
1060.a4.txt,a4,1899.18,363.42,1137.16,1066.82,7,0,0
1061.a4.txt,a4,1692.31,428.57,670.33,1384.62,10,0,0
1064.a4.txt,a4,1862.75,509.8,725.49,1245.1,11,0,0
1065.a4.txt,a4,1531.71,448.78,839.02,1404.88,10,0,0
1066.a4.txt,a4,2028.47,355.87,865.95,1209.96,10,0,3
1067.a4.txt,a4,1787.5,487.5,662.5,1162.5,3,1,0
1068.a4.txt,a4,2418.48,271.74,760.87,1127.72,8,0,1
1070.a4.txt,a4,1553.88,764.41,426.07,1491.23,3,0,1
1072.a4.txt,a4,1839.3,493.71,900.29,1142.3,9,0,1
1074.a4.txt,a4,1568.63,505.68,856.55,1259.03,9,0,1
1076.a4.txt,a4,1924.64,325.87,712.83,1303.46,7,0,1
1077.a4.txt,a4,2107.9,639.9,978.67,1141.78,6,0,3
1081.a4.txt,a4,1790.89,289.86,703.93,1283.64,10,0,3
1088.a4.txt,a4,1461.35,398.55,579.71,1545.89,11,0,1
1090.a4.txt,a4,1805.27,456.39,750.51,1318.46,7,0,1
1094.a4.txt,a4,1277.33,644.42,644.42,1380.9,7,1,0
1095.a4.txt,a4,1778.35,695.88,798.97,1456.19,14,0,0
1098.a4.txt,a4,1695.98,577.89,653.27,1394.47,8,0,0
1099.a4.txt,a4,1607.93,286.34,770.93,1321.59,8,0,2
1100.a4.txt,a4,1689.98,477.86,664.34,1305.36,7,0,3
1102.a4.txt,a4,1754.97,441.5,871.96,1236.2,7,1,1
1103.a4.txt,a4,1902.05,501.14,637.81,1150.34,5,0,1
1104.a4.txt,a4,1837.66,383.31,744.08,1206.31,15,0,1
1112.a4.txt,a4,1598.71,568.67,675.97,1309.01,9,0,0
1121.a4.txt,a4,1800.0,621.05,673.68,1357.89,11,0,1
2000.a4.txt,a4,2073.46,485.78,781.99,1113.74,9,1,1
2005.a4.txt,a4,1789.88,573.93,564.2,1293.77,8,0,1
2007.a4.txt,a4,1761.9,511.9,583.33,1345.24,6,0,1
2008.a4.txt,a4,1654.14,586.47,962.41,1473.68,9,0,0
2011.a4.txt,a4,2108.17,463.58,949.23,1114.79,9,0,2
2012.a4.txt,a4,1937.98,339.15,775.19,1211.24,16,0,3
2014.a4.txt,a4,1715.18,467.78,831.6,1268.19,13,0,2
2015.a4.txt,a4,1949.15,569.01,690.07,1210.65,7,0,1
2017.a4.txt,a4,1903.7,492.72,739.08,1220.6,8,0,1
2018.a4.txt,a4,2045.73,493.38,878.46,1287.61,10,0,3
2019.a4.txt,a4,1696.83,463.8,542.99,1402.71,10,0,1
2020.a4.txt,a4,1554.52,440.84,672.85,1519.72,9,0,0
2021.a4.txt,a4,1767.44,488.37,581.4,1488.37,4,0,1
2022.a4.txt,a4,1741.01,417.27,503.6,1438.85,7,0,1
2024.a4.txt,a4,1583.92,591.02,614.66,1465.72,17,0,2
2028.a4.txt,a4,2030.08,375.94,773.36,1294.31,10,1,1
2030.a4.txt,a4,1594.91,459.88,587.08,1477.5,11,0,0
2031.a4.txt,a4,1851.85,577.34,773.42,1187.36,10,0,2
2032.a4.txt,a4,1860.89,469.74,650.41,1255.65,14,0,1
2034.a4.txt,a4,1745.15,535.55,563.25,1338.87,10,0,3
2035.a4.txt,a4,1755.99,513.11,444.7,1368.3,3,0,2
2036.a4.txt,a4,1375.14,462.05,715.07,1463.15,8,0,1
2038.a4.txt,a4,2017.01,498.18,692.59,1215.07,9,1,2
2039.a4.txt,a4,2006.62,562.29,760.75,1190.74,13,0,0
2040.a4.txt,a4,1689.34,374.15,498.87,1541.95,9,0,1
2042.a4.txt,a4,1575.49,306.35,743.98,1236.32,17,0,0
2044.a4.txt,a4,1850.75,343.28,805.97,1194.03,11,0,2
2046.a4.txt,a4,1706.21,474.58,858.76,1265.54,10,0,1
2048.a4.txt,a4,1962.7,364.12,879.22,1190.05,11,0,4
2049.a4.txt,a4,2217.68,343.7,654.66,1129.3,8,0,4
2050.a4.txt,a4,1692.31,248.52,792.9,1313.61,7,0,0
2055.a4.txt,a4,1676.79,376.67,656.14,1190.77,17,0,1
2056.a4.txt,a4,1501.08,604.75,809.94,1447.08,12,0,0
2057.a4.txt,a4,1897.37,632.46,692.12,1276.85,11,0,1
2058.a4.txt,a4,1729.68,453.69,1153.12,1086.96,12,0,1
2059.a4.txt,a4,1782.41,474.54,740.74,1261.57,10,0,2
2061.a4.txt,a4,1769.32,403.14,873.46,1343.78,9,0,3
2062.a4.txt,a4,1439.65,454.04,708.75,1373.2,11,0,1
2064.a4.txt,a4,1561.74,387.41,617.43,1380.15,12,0,1
2065.a4.txt,a4,1372.33,506.19,731.16,1451.07,7,0,1
2066.a4.txt,a4,1905.41,527.03,837.84,1229.73,14,0,1
2067.a4.txt,a4,1546.01,503.07,674.85,1325.15,9,0,1
2069.a4.txt,a4,1633.37,540.54,681.55,1527.61,9,0,1
2071.a4.txt,a4,1304.35,513.83,671.94,1462.45,15,0,0
2072.a4.txt,a4,1906.28,521.83,724.17,1320.55,2,0,5
2074.a4.txt,a4,1663.07,431.97,712.74,1468.68,6,0,1
2075.a4.txt,a4,1664.91,526.87,653.32,1306.64,15,0,1
2076.a4.txt,a4,1642.62,510.54,677.03,1342.95,8,0,0
3001.a4.txt,a4,1647.43,503.67,608.6,1552.99,6,0,0
3003.a4.txt,a4,2233.01,359.22,805.83,1359.22,4,0,0
3020.a4.txt,a4,1759.15,625.74,649.35,1357.73,2,0,0
3026.a4.txt,a4,1738.42,414.3,763.61,1348.5,2,0,1
3037.a4.txt,a4,2107.47,474.53,816.47,1360.78,8,1,5
3042.a4.txt,a4,1539.33,674.16,584.27,1606.74,3,0,0
3062.a4.txt,a4,2110.45,532.54,887.57,1193.29,3,0,1
3065.a4.txt,a4,1563.93,719.18,468.04,1438.36,3,0,3
4023.a4.txt,a4,1545.16,609.36,729.05,1403.7,5,0,0
4028.a4.txt,a4,1693.36,549.2,572.08,1510.3,4,0,1
4030.a4.txt,a4,1719.41,622.36,548.52,1603.38,2,0,2
4031.a4.txt,a4,1591.19,624.24,440.64,1664.63,4,0,0
4034.a4.txt,a4,1586.76,605.02,684.93,1552.51,1,0,4
4045.a4.txt,a4,1679.39,610.69,708.83,1319.52,7,0,1
5009.a4.txt,a4,1803.54,402.58,829.31,1296.3,4,1,1
